15, 0.000045,  0.034082,  0.048309,  0.000076,  0.002883,  0.012628,  0.000138,  0.150284,  0.002878,  0.002981,  0.003940,  0.004877,  0.000108,  0.006314,  0.006329,  0.003606, 
16, 0.000072,  0.000089,  0.001639,  0.001619,  0.133794,  0.003773,  0.000122,  0.080935,  0.009881,  0.000068,  0.000216,  0.009047,  0.004940,  0.013350,  0.000124,  0.002488, 
17, 0.051616,  0.146207,  0.174386,  0.028581,  0.023943,  0.000101,  0.011691,  0.007651,  0.000123,  0.000133,  0.059584,  0.233805,  0.000118,  0.035817,  0.242450,  0.009206, 
18, 0.000076,  0.000120,  0.000149,  0.092026,  0.016752,  0.000071,  0.010743,  0.008935,  0.000065,  0.012698,  0.029364,  0.005387,  0.004457,  0.000098,  0.002358,  0.013251, 
19, 0.014406,  0.014751,  0.000084,  0.000153,  0.005064,  0.011584,  0.003796,  0.001640,  0.003297,  0.012776,  0.004165,  0.116508,  0.002153,  0.005159,  0.000076,  0.245001, 
20, 0.037873,  0.033911,  0.011911,  0.000067,  0.000074,  0.002514,  0.004849,  0.064852,  0.004142,  0.022360,  0.000209,  0.012739,  0.009981,  0.015658,  0.192693,  0.000129, 
21, 0.056171,  0.037962,  0.006214,  0.020567,  0.000103,  0.010286,  0.005604,  0.009050,  0.000127,  0.000120,  0.004744,  0.000086,  0.000115,  0.006184,  0.000096,  0.000140, 
22, 0.412573,  0.000086,  0.016399,  0.017351,  0.000075,  0.017897,  0.011249,  0.000079,  0.005200,  0.003068,  0.025010,  0.004271,  0.002371,  0.006599,  0.000132,  0.000150, 
23, 0.000085,  0.000058,  0.000086,  0.000072,  0.009129,  0.156556,  0.020108,  0.007144,  0.004908,  0.010635,  0.019794,  0.000085,  0.000109,  0.000233,  0.020398,  0.004747, 
24, 0.335741,  0.114431,  0.032261,  0.087747,  0.011543,  0.000090,  0.010918,  0.000075,  0.000074,  0.000129,  0.000226,  0.000072,  0.004516,  0.006916,  0.000110,  0.008163, 
25, 0.000086,  0.029530,  0.025973,  0.003644,  0.011435,  0.025880,  0.029886,  0.039941,  0.011435,  0.004146,  0.001902,  0.001751,  0.013078,  0.003699,  0.000084,  0.009044, 
26, 0.071300,  0.000082,  0.051916,  0.000065,  0.133420,  0.152597,  0.000127,  0.000080,  0.021904,  0.000076,  0.093716,  0.017993,  0.005753,  0.005895,  0.000156,  0.006407, 
27, 0.025149,  0.022688,  0.000089,  0.024799,  0.000108,  0.003937,  0.000116,  0.004565,  0.007811,  0.004627,  0.002833,  0.001889,  0.000120,  0.000091,  0.004585,  0.012025, 
28, 0.431784,  0.000081,  0.117102,  0.111498,  0.007618,  0.060542,  0.000113,  0.005193,  0.001872,  0.006381,  0.203030,  0.000079,  0.002734,  0.006296,  0.000210,  0.012281, 
29, 0.083549,  0.000056,  0.000089,  0.062549,  0.000105,  0.000109,  0.000116,  0.008060,  0.063768,  0.005348,  0.107775,  0.230917,  0.007103,  0.006098,  0.013945,  0.060898, 
